;item_id;questionnaire;code;text;latent_variable;answers;participant;created;given_answer;reverse_coded;personal_goal;goal_id;goal
1690;1690;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.159335+00:00;0;False;;515;Essen mit der Familie
1691;1691;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.170511+00:00;0;False;;508;Masterarbeit finden
1692;1692;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.181491+00:00;0;False;;506;Mathe bestehen
1693;1693;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.194327+00:00;0;False;;507;Pädagogik bestehen
1694;1694;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.206634+00:00;0;False;;511;Algebra 1 und 2
1695;1695;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.217687+00:00;0;False;;512;Datenstrukturen
1696;1696;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.229161+00:00;0;False;;510;LinA 1 und 2
1697;1697;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.242084+00:00;0;False;;514;BWP
1698;1698;goal_characteristics_questionnaire_item_29;gcq_;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels hat auch negative Folgen. (29/32)</p>";negative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:44:26.253247+00:00;0;False;;513;Strukturen beruflicher Bildung
1699;1699;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.164886+00:00;0.5;False;;505;meinen Abschluss
1700;1700;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.178816+00:00;1;False;;509;Abschlussfeier
1701;1701;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.193715+00:00;1;False;;516;einen Trinken gehen
1702;1702;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.205829+00:00;1;False;;515;Essen mit der Familie
1703;1703;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.220205+00:00;0.5;False;;508;Masterarbeit finden
1704;1704;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.233443+00:00;0.75;False;;506;Mathe bestehen
1705;1705;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.245215+00:00;0.75;False;;507;Pädagogik bestehen
1706;1706;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.257118+00:00;0.75;False;;511;Algebra 1 und 2
1707;1707;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.269580+00:00;0.75;False;;512;Datenstrukturen
1708;1708;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.282147+00:00;0.75;False;;510;LinA 1 und 2
1709;1709;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.295542+00:00;0.75;False;;514;BWP
1710;1710;goal_characteristics_questionnaire_item_30;gcq_158;"<p style='font-weight: bold;font-size: x-large;'>
                                        Wenn ich dieses Ziel erreiche, wird es sich sofort auszahlen. (30/32)</p>";kurzfristige Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:11.308868+00:00;0.75;False;;513;Strukturen beruflicher Bildung
1711;1711;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.352005+00:00;0.5;False;;505;meinen Abschluss
1712;1712;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.366067+00:00;0.5;False;;509;Abschlussfeier
1713;1713;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.379017+00:00;0.5;False;;516;einen Trinken gehen
1714;1714;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.391977+00:00;0.5;False;;515;Essen mit der Familie
1715;1715;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.403894+00:00;0.5;False;;508;Masterarbeit finden
1716;1716;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.416411+00:00;0.5;False;;506;Mathe bestehen
1717;1717;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.430184+00:00;0.5;False;;507;Pädagogik bestehen
1718;1718;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.444217+00:00;0.5;False;;511;Algebra 1 und 2
1719;1719;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.457226+00:00;0.5;False;;512;Datenstrukturen
1720;1720;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.470654+00:00;0.5;False;;510;LinA 1 und 2
1721;1721;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.486281+00:00;0.5;False;;514;BWP
1722;1722;goal_characteristics_questionnaire_item_31;gcq_163;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel hat viele Vorzüge gegenüber meinen anderen Zielen. (31/32)</p>";relative Utilität;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:31.500328+00:00;0.5;False;;513;Strukturen beruflicher Bildung
1723;1723;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.645238+00:00;1;False;;505;meinen Abschluss
1724;1724;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.660238+00:00;0.25;False;;509;Abschlussfeier
1725;1725;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.673955+00:00;0.25;False;;516;einen Trinken gehen
1726;1726;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.686236+00:00;0.25;False;;515;Essen mit der Familie
1727;1727;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.698732+00:00;0.75;False;;508;Masterarbeit finden
1728;1728;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.710769+00:00;1;False;;506;Mathe bestehen
1729;1729;goal_characteristics_questionnaire_item_32;gcq_166;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wird mir helfen als Person zu wachsen. (32/32)</p>";Utilität für persönliches Wachstum;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];276;2021-11-24 08:45:52.722512+00:00;1;False;;507;Pädagogik bestehen
